
   # PLAYER                       :  RATING  ERROR     POINTS    PLAYED   (%)  CFS(%)        W       D        L  D(%)
6178 weights_run2_590334.pb.gz    :    2006     17     2073.0      6000  34.5      51     1711     724     3565  12.1
6179 weights_run2_58047.pb.gz     :    2005     15     1619.5      6000  27.0      50     1351     537     4112   8.9
6180 weights_run2_590099.pb.gz    :    2005     18     2060.5      6000  34.3      53     1574     973     3453  16.2
6181 weights_run2_590206.pb.gz    :    2005     14     1822.0      6000  30.4      50     1126    1392     3482  23.2
6182 weights_run2_590121.pb.gz    :    2005     13     1994.5      6000  33.2      51     1543     903     3554  15.1
6183 weights_run2_590093.pb.gz    :    2004     18     2045.5      6000  34.1      53     1543    1005     3452  16.8
6184 weights_run2_590097.pb.gz    :    2004     17     2129.0      6000  35.5      53     1605    1048     3347  17.5
6185 weights_run2_590228.pb.gz    :    2003     16     1946.0      6000  32.4      51     1540     812     3648  13.5
6186 weights_run2_590123.pb.gz    :    2003     16     1983.0      6000  33.0      50     1385    1196     3419  19.9
6187 weights_run2_700024.pb.gz    :    2003     15     2105.0      6000  35.1      50     1565    1080     3355  18.0
6188 weights_run2_700060.pb.gz    :    2003     16     1897.5      6000  31.6      51     1334    1127     3539  18.8
6189 weights_run2_590063.pb.gz    :    2002     16     2058.5      6000  34.3      53     1411    1295     3294  21.6
6190 weights_run2_590061.pb.gz    :    2002     15     2058.0      6000  34.3      51     1519    1078     3403  18.0
6191 weights_run2_590052.pb.gz    :    2001     18     2203.5      6000  36.7      50     1658    1091     3251  18.2
6192 weights_run2_700056.pb.gz    :    2001     18     1853.5      6000  30.9      54     1567     573     3860   9.6
6193 weights_run2_58032.pb.gz     :    2000     15     2253.0      6000  37.5      53     1714    1078     3208  18.0
6194 weights_run2_590127.pb.gz    :    1999     16     1930.0      6000  32.2      56     1069    1722     3209  28.7
6195 weights_run2_590136.pb.gz    :    1997     15     1900.0      6000  31.7      50     1112    1576     3312  26.3
6196 weights_run2_590070.pb.gz    :    1997     17     1909.5      6000  31.8      50     1255    1309     3436  21.8
6197 weights_run2_590040.pb.gz    :    1997     16     2136.5      6000  35.6      50     1570    1133     3297  18.9
6198 weights_run2_590051.pb.gz    :    1997     17     2288.5      6000  38.1      55     1702    1173     3125  19.6
6199 weights_run2_590124.pb.gz    :    1996     15     2075.5      6000  34.6      50     1260    1631     3109  27.2
6200 weights_run2_590120.pb.gz    :    1996     14     1950.5      6000  32.5      51     1556     789     3655  13.2
6201 weights_run2_590055.pb.gz    :    1995     16     1955.0      6000  32.6      50     1394    1122     3484  18.7
6202 weights_run2_590074.pb.gz    :    1995     18     1941.0      6000  32.4      51     1295    1292     3413  21.5
6203 weights_run2_700051.pb.gz    :    1995     13     1928.0      6000  32.1      51     1378    1100     3522  18.3
6204 weights_run2_58031.pb.gz     :    1995     16     2338.5      6000  39.0      50     1878     921     3201  15.3
6205 weights_run2_700029.pb.gz    :    1995     16     2069.0      6000  34.5      50     1288    1562     3150  26.0
6206 weights_run2_590035.pb.gz    :    1995     15     1977.5      6000  33.0      52     1379    1197     3424  19.9
6207 weights_run2_590177.pb.gz    :    1994     16     1919.0      6000  32.0      50     1491     856     3653  14.3
6208 weights_run3_714028.pb.gz    :    1994     16     2255.5      6000  37.6      54     2176     159     3665   2.6
6209 weights_run2_590250.pb.gz    :    1993     17     1887.5      6000  31.5      50     1219    1337     3444  22.3
6210 weights_run2_590132.pb.gz    :    1993     16     2054.0      6000  34.2      51     1219    1670     3111  27.8
6211 weights_run2_590092.pb.gz    :    1993     16     2120.5      6000  35.3      50     1543    1155     3302  19.3
6212 weights_run2_590125.pb.gz    :    1993     15     1992.5      6000  33.2      52     1184    1617     3199  26.9
6213 weights_run2_590095.pb.gz    :    1992     16     1992.5      6000  33.2      52     1548     889     3563  14.8
6214 weights_run2_590024.pb.gz    :    1992     16     2610.5      6000  43.5      51     2091    1039     2870  17.3
6215 weights_run2_590139.pb.gz    :    1991     16     1747.0      6000  29.1      52     1134    1226     3640  20.4
6216 weights_run2_590133.pb.gz    :    1991     16     1819.0      6000  30.3      52     1129    1380     3491  23.0
6217 weights_run2_590030.pb.gz    :    1990     16     2279.5      6000  38.0      52     1610    1339     3051  22.3
6218 weights_run2_590058.pb.gz    :    1990     15     1921.0      6000  32.0      52     1290    1262     3448  21.0
6219 weights_run2_590077.pb.gz    :    1989     15     1913.5      6000  31.9      52     1520     787     3693  13.1
6220 weights_run2_58158.pb.gz     :    1988     17     1880.5      6000  31.3      51     1304    1153     3543  19.2
6221 weights_run2_590196.pb.gz    :    1988     16     1919.0      6000  32.0      51     1597     644     3759  10.7
6222 weights_run2_700049.pb.gz    :    1988     16     1888.5      6000  31.5      55     1175    1427     3398  23.8
6223 weights_run2_700040.pb.gz    :    1986     14     2085.0      6000  34.8      51     1309    1552     3139  25.9
6224 weights_run2_700041.pb.gz    :    1986     16     1981.0      6000  33.0      54     1064    1834     3102  30.6
6225 weights_run2_700039.pb.gz    :    1985     15     1965.0      6000  32.8      51     1257    1416     3327  23.6
6226 weights_run2_590187.pb.gz    :    1985     15     2042.0      6000  34.0      51     1478    1128     3394  18.8
6227 weights_run2_590037.pb.gz    :    1985     16     1909.5      6000  31.8      50     1234    1351     3415  22.5
6228 weights_run2_590066.pb.gz    :    1985     14     1887.0      6000  31.4      50     1323    1128     3549  18.8
6229 weights_run2_590038.pb.gz    :    1985     16     1986.5      6000  33.1      51     1296    1381     3323  23.0
6230 weights_run2_590096.pb.gz    :    1985     16     2006.0      6000  33.4      50     1507     998     3495  16.6
6231 weights_run2_590391.pb.gz    :    1985     16     2150.5      6000  35.8      50     1272    1757     2971  29.3
6232 weights_run2_700026.pb.gz    :    1984     16     1929.0      6000  32.1      53     1350    1158     3492  19.3
6233 weights_run2_700021.pb.gz    :    1984     19     2430.0      6000  40.5      51     1912    1036     3052  17.3
6234 weights_run2_590029.pb.gz    :    1983     15     2141.5      6000  35.7      51     1424    1435     3141  23.9
6235 weights_run2_590392.pb.gz    :    1983     17     2000.0      6000  33.3      50     1194    1612     3194  26.9
6236 weights_run2_700034.pb.gz    :    1983     17     2319.5      6000  38.7      50     1479    1681     2840  28.0
6237 weights_run2_700044.pb.gz    :    1983     15     1848.0      6000  30.8      54     1013    1670     3317  27.8
6238 weights_run2_590034.pb.gz    :    1982     14     1918.0      6000  32.0      53     1202    1432     3366  23.9
6239 weights_run2_58023.pb.gz     :    1981     17     2511.0      6000  41.9      51     2197     628     3175  10.5
6240 weights_run2_700027.pb.gz    :    1981     15     1900.5      6000  31.7      56     1320    1161     3519  19.4
6241 weights_run2_590208.pb.gz    :    1979     15     1687.5      6000  28.1      60     1086    1203     3711  20.1
6242 weights_run2_590221.pb.gz    :    1976     16     1820.5      6000  30.3      54     1210    1221     3569  20.4
6243 weights_run2_590186.pb.gz    :    1975     16     1931.0      6000  32.2      50     1295    1272     3433  21.2
6244 weights_run2_58026.pb.gz     :    1975     15     2398.0      6000  40.0      52     2059     678     3263  11.3
6245 weights_run2_590090.pb.gz    :    1974     14     1928.5      6000  32.1      51     1483     891     3626  14.8
6246 weights_run2_700043.pb.gz    :    1974     16     1918.0      6000  32.0      52      956    1924     3120  32.1
6247 weights_run2_590179.pb.gz    :    1974     17     1767.0      6000  29.4      64     1207    1120     3673  18.7
6248 weights_run2_590048.pb.gz    :    1969     17     2161.0      6000  36.0      52     1571    1180     3249  19.7
6249 weights_run2_590091.pb.gz    :    1968     15     1988.0      6000  33.1      60     1396    1184     3420  19.7
6250 weights_run2_590053.pb.gz    :    1965     19     1784.5      6000  29.7      60     1318     933     3749  15.6
6251 weights_run2_590390.pb.gz    :    1962     17     1874.5      6000  31.2      57     1005    1739     3256  29.0
6252 weights_run2_590046.pb.gz    :    1960     18     2314.0      6000  38.6      53     1657    1314     3029  21.9
6253 weights_run2_590041.pb.gz    :    1959     18     1971.0      6000  32.9      53     1502     938     3560  15.6
6254 weights_run2_700023.pb.gz    :    1958     17     1961.5      6000  32.7      52     1394    1135     3471  18.9
6255 weights_run2_700031.pb.gz    :    1957     18     1928.0      6000  32.1      55     1106    1644     3250  27.4
6256 weights_run2_590042.pb.gz    :    1955     18     2206.0      6000  36.8      51     1767     878     3355  14.6
6257 weights_run2_590028.pb.gz    :    1955     17     2004.0      6000  33.4      50     1378    1252     3370  20.9
6258 weights_run2_700030.pb.gz    :    1955     18     1950.0      6000  32.5      51     1145    1610     3245  26.8
6259 weights_run2_590049.pb.gz    :    1955     18     2123.0      6000  35.4      53     1596    1054     3350  17.6
6260 weights_run2_700035.pb.gz    :    1954     15     2042.0      6000  34.0      53     1233    1618     3149  27.0
6261 weights_run2_590047.pb.gz    :    1953     16     2003.5      6000  33.4      55     1330    1347     3323  22.4
6262 weights_run2_700022.pb.gz    :    1951     17     1957.0      6000  32.6      55     1416    1082     3502  18.0
6263 weights_run2_590027.pb.gz    :    1950     19     2060.5      6000  34.3      55     1387    1347     3266  22.4
6264 weights_run2_58034.pb.gz     :    1948     16     1846.0      6000  30.8      55     1461     770     3769  12.8
6265 weights_run2_58033.pb.gz     :    1947     15     1914.0      6000  31.9      52     1430     968     3602  16.1
6266 weights_run2_590026.pb.gz    :    1947     17     2245.0      6000  37.4      58     1567    1356     3077  22.6
6267 weights_run2_590032.pb.gz    :    1944     16     1884.0      6000  31.4      69     1280    1208     3512  20.1
6268 weights_run2_58024.pb.gz     :    1938     17     1969.5      6000  32.8      63     1704     531     3765   8.8
6269 weights_run2_58028.pb.gz     :    1935     17     2180.5      6000  36.3      52     1822     717     3461  11.9
6270 weights_run2_700036.pb.gz    :    1934     15     1759.0      6000  29.3      66     1033    1452     3515  24.2
6271 weights_run2_700018.pb.gz    :    1929     19     2270.5      6000  37.8      52     1598    1345     3057  22.4
6272 weights_run2_58025.pb.gz     :    1928     16     1897.0      6000  31.6      51     1641     512     3847   8.5
6273 weights_run2_700033.pb.gz    :    1928     18     1673.5      6000  27.9      50      935    1477     3588  24.6
6274 weights_run2_590031.pb.gz    :    1928     16     1835.0      6000  30.6      69     1241    1188     3571  19.8
6275 weights_run2_590050.pb.gz    :    1921     18     1749.0      6000  29.1      56     1224    1050     3726  17.5
6276 weights_run2_58029.pb.gz     :    1919     18     2072.0      6000  34.5      61     1807     530     3663   8.8
6277 weights_run2_700019.pb.gz    :    1916     18     2088.0      6000  34.8      57     1386    1404     3210  23.4
6278 weights_run2_590023.pb.gz    :    1914     16     1868.5      6000  31.1      66     1245    1247     3508  20.8
6279 weights_run2_58027.pb.gz     :    1909     18     1791.0      6000  29.9      66     1397     788     3815  13.1
6280 weights_run2_590043.pb.gz    :    1903     18     1936.0      6000  32.3      51     1378    1116     3506  18.6
6281 weights_run2_700016.pb.gz    :    1903     18     2317.0      6000  38.6      52     1515    1604     2881  26.7
6282 weights_run2_590022.pb.gz    :    1902     15     2067.0      6000  34.5      63     1402    1330     3268  22.2
6283 weights_run2_58030.pb.gz     :    1899     16     1723.5      6000  28.7      61     1421     605     3974  10.1
6284 weights_run2_58021.pb.gz     :    1895     17     2278.0      6000  38.0      59     2054     448     3498   7.5
6285 weights_run2_590044.pb.gz    :    1893     17     2054.5      6000  34.2      53     1348    1413     3239  23.6
6286 weights_run2_700020.pb.gz    :    1891     19     1722.0      6000  28.7      65     1092    1260     3648  21.0
6287 weights_run2_590021.pb.gz    :    1886     19     2073.5      6000  34.6      69     1471    1205     3324  20.1
6288 weights_run2_590025.pb.gz    :    1880     15     1550.0      6000  25.8      51      991    1118     3891  18.6
